CustomerID,Recency,Frequency,IsChurned_Rule
17560.0,95,4,1
17561.0,19,1,1
17562.0,14,7,0
17564.0,24,3,0
17566.0,8,2,1
17567.0,7,8,0
17569.0,332,1,1
17571.0,50,4,0
17572.0,71,4,0
17573.0,29,3,0
17574.0,243,1,1
17576.0,8,19,0
17578.0,218,1,1
17579.0,5,3,0
17580.0,253,3,1
17581.0,1,25,0
17582.0,236,1,1
17584.0,7,2,1
17585.0,109,4,1
17588.0,100,3,1
17589.0,60,4,0
17590.0,2,3,0
17591.0,73,7,0
17593.0,4,5,0
17594.0,85,2,1
17595.0,12,2,1
17596.0,23,7,0
17597.0,214,1,1
17600.0,18,1,1
17601.0,239,1,1
17602.0,2,6,0
17603.0,78,1,1
17604.0,217,2,1
17608.0,33,2,1
17609.0,41,5,0
17611.0,7,15,0
17612.0,53,6,0
17613.0,23,14,0
17614.0,57,1,1
17615.0,130,3,1
17616.0,174,3,1
17618.0,6,3,0
17619.0,312,1,1
17620.0,60,1,1
17621.0,21,3,0
17623.0,33,1,1
17624.0,15,2,1
17625.0,18,4,0
17628.0,81,1,1
17629.0,6,8,0
17630.0,170,2,1
17631.0,2,3,0
17633.0,31,4,0
17634.0,36,9,0
17636.0,19,1,1
17637.0,31,2,1
17639.0,276,1,1
17640.0,87,1,1
17642.0,120,2,1
17643.0,373,1,1
17644.0,1,11,0
17646.0,219,3,1
17647.0,65,1,1
17648.0,61,4,0
17649.0,138,1,1
17650.0,21,1,1
17651.0,12,10,0
17652.0,25,12,0
17653.0,37,4,0
17654.0,277,1,1
17655.0,11,7,0
17656.0,73,5,0
17658.0,26,2,1
17659.0,17,12,0
17660.0,141,1,1
17663.0,26,7,0
17664.0,19,2,1
17666.0,4,2,1
17667.0,66,5,0
17668.0,1,2,1
17669.0,43,7,0
17670.0,228,1,1
17671.0,16,4,0
17672.0,50,2,1
17673.0,2,6,0
17674.0,74,2,1
17675.0,1,31,0
17676.0,4,6,0
17677.0,2,30,0
17678.0,264,1,1
17679.0,53,2,1
17680.0,24,1,1
17682.0,10,6,0
17684.0,44,1,1
17685.0,17,7,0
17686.0,7,7,0
17690.0,30,15,0
17691.0,358,2,1
17692.0,127,4,1
17693.0,137,1,1
17694.0,142,1,1
17695.0,132,2,1
17696.0,38,8,0
17697.0,236,1,1
17698.0,261,1,1
17700.0,17,4,0
17701.0,253,1,1
17702.0,30,4,0
17703.0,35,3,0
17704.0,169,2,1
17705.0,3,9,0
17706.0,4,17,0
17707.0,185,2,1
17708.0,188,2,1
17709.0,170,1,1
17711.0,11,2,1
17712.0,45,1,1
17714.0,321,1,1
17715.0,201,1,1
17716.0,23,11,0
17718.0,232,1,1
17719.0,38,15,0
17720.0,26,4,0
17722.0,96,4,1
17723.0,127,6,1
17724.0,71,3,0
17725.0,16,11,0
17727.0,15,1,1
17728.0,4,3,0
17730.0,3,13,0
17731.0,79,4,0
17732.0,373,1,1
17733.0,39,2,1
17734.0,54,3,0
17735.0,2,19,0
17736.0,9,3,0
17737.0,9,2,1
17738.0,19,4,0
17739.0,12,7,0
17742.0,113,2,1
17744.0,4,6,0
17746.0,240,1,1
17747.0,113,1,1
17749.0,178,2,1
17750.0,5,9,0
17752.0,359,1,1
17754.0,1,5,0
17757.0,1,30,0
17758.0,19,8,0
17759.0,17,3,0
17760.0,22,2,1
17761.0,33,1,1
17763.0,263,1,1
17764.0,51,2,1
17765.0,159,3,1
17767.0,15,1,1
17768.0,8,3,0
17769.0,13,10,0
17770.0,199,5,1
17771.0,57,2,1
17772.0,11,2,1
17774.0,97,4,1
17775.0,255,1,1
17777.0,25,3,0
17779.0,21,3,0
17781.0,159,2,1
17783.0,72,2,1
17785.0,53,1,1
17786.0,85,2,1
17787.0,153,4,1
17788.0,74,2,1
17789.0,281,1,1
17790.0,27,14,0
17791.0,30,1,1
17793.0,25,1,1
17795.0,180,2,1
17796.0,40,4,0
17797.0,22,3,0
17799.0,22,10,0
17800.0,37,9,0
17802.0,82,3,0
17805.0,74,1,1
17806.0,11,1,1
17809.0,16,12,0
17811.0,4,39,0
17812.0,13,4,0
17813.0,14,5,0
17816.0,37,4,0
17817.0,4,3,0
17819.0,72,7,0
17824.0,51,1,1
17827.0,5,5,0
17828.0,23,4,0
17829.0,299,1,1
17830.0,2,3,0
17831.0,33,1,1
17832.0,50,1,1
17835.0,3,3,0
17836.0,47,1,1
17837.0,42,8,0
17838.0,27,5,0
17839.0,42,1,1
17841.0,2,124,0
17843.0,303,1,1
17844.0,107,1,1
17846.0,85,1,1
17848.0,81,9,0
17849.0,218,4,1
17850.0,372,34,1
17852.0,12,2,1
17854.0,185,2,1
17855.0,373,1,1
17856.0,2,4,0
17857.0,4,23,0
17858.0,6,12,0
17859.0,305,1,1
17860.0,369,1,1
17861.0,3,8,0
17862.0,324,1,1
17863.0,59,6,0
17864.0,13,3,0
17865.0,31,20,0
17866.0,143,1,1
17867.0,30,6,0
17869.0,107,5,1
17870.0,2,12,0
17871.0,205,1,1
17873.0,80,5,0
17874.0,185,6,1
17877.0,170,1,1
17878.0,44,1,1
17879.0,174,1,1
17880.0,365,1,1
17881.0,304,1,1
17883.0,3,4,0
17884.0,4,4,0
17885.0,12,1,1
17886.0,32,3,0
17887.0,129,1,1
17888.0,21,8,0
17889.0,212,2,1
17890.0,323,2,1
17891.0,162,1,1
17892.0,56,3,0
17893.0,225,1,1
17894.0,72,8,0
17895.0,44,1,1
17896.0,23,1,1
17897.0,173,3,1
17898.0,85,2,1
17899.0,159,1,1
17900.0,190,2,1
17901.0,29,1,1
17904.0,21,1,1
17905.0,71,4,0
17906.0,247,1,1
17908.0,374,1,1
17911.0,9,1,1
17912.0,310,5,1
17913.0,59,2,1
17914.0,4,1,1
17917.0,45,3,0
17919.0,88,1,1
17920.0,4,17,0
17921.0,64,4,0
17923.0,282,1,1
17924.0,12,7,0
17925.0,373,1,1
17926.0,133,2,1
17928.0,45,2,1
17929.0,11,4,0
17930.0,36,5,0
17931.0,134,2,1
17932.0,29,3,0
17934.0,52,2,1
17935.0,138,2,1
17936.0,5,1,1
17937.0,9,7,0
17939.0,160,1,1
17940.0,49,10,0
17941.0,131,1,1
17942.0,8,1,1
17946.0,233,2,1
17947.0,37,1,1
17948.0,147,1,1
17949.0,1,45,0
17950.0,72,3,0
17951.0,40,3,0
17954.0,5,12,0
17955.0,199,4,1
17956.0,249,1,1
17957.0,66,1,1
17958.0,117,1,1
17960.0,171,1,1
17961.0,21,39,0
17962.0,142,1,1
17964.0,32,2,1
17965.0,38,14,0
17966.0,38,5,0
17967.0,372,1,1
17968.0,374,1,1
17969.0,166,2,1
17970.0,211,1,1
17972.0,242,1,1
17973.0,52,1,1
17974.0,25,3,0
17975.0,15,13,0
17976.0,372,1,1
17977.0,29,1,1
17978.0,365,1,1
17979.0,36,4,0
17980.0,166,3,1
17984.0,145,1,1
17985.0,22,1,1
17986.0,56,1,1
17987.0,185,1,1
17988.0,12,7,0
17990.0,237,3,1
17991.0,225,2,1
17994.0,122,4,1
17995.0,282,1,1
17997.0,74,8,0
17999.0,37,2,1
18001.0,12,2,1
18004.0,362,1,1
18005.0,4,2,1
18006.0,23,1,1
18008.0,70,9,0
18009.0,235,1,1
18010.0,257,1,1
18011.0,373,1,1
18013.0,155,2,1
18014.0,28,1,1
18015.0,4,1,1
18016.0,32,5,0
18017.0,81,3,0
18018.0,108,2,1
18019.0,52,1,1
18022.0,36,1,1
18024.0,153,2,1
18027.0,99,1,1
18030.0,4,2,1
18032.0,334,1,1
18033.0,65,1,1
18034.0,22,2,1
18035.0,36,3,0
18036.0,32,3,0
18037.0,154,6,1
18040.0,19,2,1
18041.0,12,21,0
18042.0,54,1,1
18043.0,25,3,0
18044.0,4,10,0
18045.0,45,1,1
18048.0,203,2,1
18050.0,359,1,1
18053.0,71,1,1
18055.0,7,10,0
18056.0,288,1,1
18058.0,10,1,1
18059.0,23,3,0
18061.0,22,10,0
18062.0,173,3,1
18064.0,133,2,1
18065.0,6,14,0
18066.0,75,1,1
18067.0,40,1,1
18068.0,289,1,1
18069.0,26,5,0
18071.0,258,2,1
18072.0,186,1,1
18073.0,114,12,1
18074.0,374,1,1
18075.0,23,10,0
18077.0,8,11,0
18078.0,217,2,1
18079.0,45,4,0
18080.0,19,2,1
18081.0,36,3,0
18082.0,26,1,1
18084.0,16,1,1
18085.0,330,2,1
18086.0,274,1,1
18087.0,98,2,1
18088.0,61,1,1
18092.0,2,11,0
18093.0,93,4,1
18094.0,82,7,0
18095.0,313,2,1
18096.0,12,3,0
18097.0,8,6,0
18099.0,127,1,1
18101.0,11,2,1
18102.0,1,60,0
18104.0,37,1,1
18105.0,38,1,1
18106.0,330,1,1
18108.0,254,1,1
18109.0,2,26,0
18110.0,20,1,1
18112.0,12,2,1
18113.0,369,1,1
18114.0,290,1,1
18116.0,68,8,0
18117.0,26,1,1
18118.0,11,26,0
18119.0,368,1,1
18120.0,214,1,1
18121.0,149,2,1
18122.0,8,6,0
18123.0,24,2,1
18125.0,30,4,0
18126.0,61,1,1
18127.0,19,3,0
18129.0,243,1,1
18130.0,15,3,0
18133.0,212,1,1
18135.0,29,5,0
18136.0,63,3,0
18138.0,295,1,1
18139.0,18,6,0
18142.0,157,2,1
18143.0,117,2,1
18144.0,8,12,0
18145.0,13,4,0
18146.0,141,2,1
18147.0,46,2,1
18149.0,51,3,0
18150.0,32,3,0
18151.0,135,2,1
18154.0,3,2,1
18155.0,75,3,0
18156.0,13,2,1
18158.0,9,2,1
18159.0,301,1,1
18160.0,57,2,1
18161.0,15,5,0
18164.0,37,1,1
18165.0,177,1,1
18167.0,23,3,0
18168.0,176,6,1
18169.0,61,1,1
18170.0,33,3,0
18171.0,59,5,0
18172.0,15,20,0
18173.0,87,4,0
18174.0,7,1,1
18176.0,358,1,1
18177.0,31,6,0
18178.0,129,4,1
18179.0,9,6,0
18180.0,5,6,0
18181.0,24,1,1
18183.0,227,2,1
18184.0,15,1,1
18185.0,249,1,1
18188.0,15,3,0
18189.0,78,2,1
18190.0,192,2,1
18191.0,262,1,1
18192.0,72,1,1
18193.0,165,1,1
18194.0,82,1,1
18196.0,95,2,1
18198.0,4,17,0
18200.0,106,1,1
18202.0,200,3,1
18203.0,157,1,1
18204.0,71,3,0
18205.0,36,2,1
18209.0,29,1,1
18210.0,2,6,0
18211.0,26,5,0
18212.0,326,1,1
18213.0,237,1,1
18215.0,89,1,1
18216.0,31,1,1
18217.0,29,2,1
18218.0,211,2,1
18219.0,3,10,0
18220.0,227,1,1
18221.0,22,5,0
18222.0,93,1,1
18223.0,5,14,0
18224.0,264,1,1
18225.0,3,12,0
18226.0,44,11,0
18227.0,218,1,1
18228.0,57,2,1
18229.0,12,20,0
18230.0,9,7,0
18231.0,192,5,1
18232.0,82,4,0
18233.0,326,1,1
18235.0,72,3,0
18236.0,30,6,0
18237.0,3,5,0
18239.0,219,5,1
18240.0,46,1,1
18241.0,10,17,0
18242.0,72,4,0
18245.0,7,7,0
18246.0,24,2,1
18248.0,123,2,1
18249.0,17,1,1
18250.0,310,1,1
18251.0,87,1,1
18252.0,51,2,1
18255.0,89,1,1
18257.0,39,8,0
18259.0,25,3,0
18260.0,173,6,1
18261.0,43,2,1
18262.0,140,1,1
18263.0,26,3,0
18265.0,72,2,1
18268.0,134,1,1
18269.0,366,1,1
18270.0,38,2,1
18272.0,3,6,0
18273.0,2,3,0
18274.0,30,1,1
18276.0,44,1,1
18277.0,58,1,1
18278.0,74,1,1
18280.0,278,1,1
18281.0,181,1,1
18282.0,8,2,1
18283.0,4,16,0
18287.0,43,3,0
